sub,story,segment,segment_count,segment_num,base_segment,segment_pair,condition,cond_direction,cond_amount,target_points,e_total,e_target,res_1_simi_info_z,res_1_MD_sub_z,segment_count_demean,segment_num_demean
0612-2,3,3_03,2.0,3,3_02,3_02-03,p,f,p/r,7.5,3.0,0.0,0.5322687784953186,0.5443308107846194,-4.5,-4
0614-1,3,3_03,2.0,3,3_02,3_02-03,p0,f,p0/r0,7.5,4.0,0.0,0.5187857723656516,0.5424146765659904,-4.5,-4
0614-1,3,3_03,2.0,3,3_02,3_02-03,p,f,p/r,7.5,3.0,0.0,0.5651246825109124,0.5614097241660159,-4.5,-4
0615-2,3,3_03,2.0,3,3_02,3_02-03,p0,f,p0/r0,7.5,3.0,0.0,0.4764221754799754,0.5097362298895872,-4.5,-4
0615-2,3,3_03,2.0,3,3_02,3_02-03,p,f,p/r,7.5,3.0,0.0,0.5342527889604805,0.6151207897229316,-4.5,-4
0615-3,3,3_03,2.0,3,3_02,3_02-03,p0,f,p0/r0,7.5,2.0,0.0,0.2633145507815323,0.3872076888232812,-4.5,-4
0615-3,3,3_03,2.0,3,3_02,3_02-03,p,f,p/r,7.5,2.0,0.0,0.4642599912612363,0.5513124542945866,-4.5,-4
0619-2,3,3_03,2.0,3,3_02,3_02-03,p0,f,p0/r0,7.5,2.0,0.0,0.3657627613507573,0.3878318013547039,-4.5,-4
0619-2,3,3_03,2.0,3,3_02,3_02-03,p,f,p/r,7.5,4.0,0.0,0.5859709189466995,0.6182491638352675,-4.5,-4
0629-1,3,3_03,2.0,3,3_02,3_02-03,p0,f,p0/r0,7.5,2.0,0.0,0.2616549438137559,0.3294122643256664,-4.5,-4
0629-1,3,3_03,2.0,3,3_02,3_02-03,p,f,p/r,7.5,1.5,1.5,0.4018259115106394,0.5368582887698095,-4.5,-4
0522-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,0.5,0.0,0.2529697466950719,0.3010884173779484,2.5,-3
0522-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.5,0.5,0.4046533588849792,0.7212654135851406,2.5,-3
0522-3,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.0,0.0,0.104947875069411,0.4072577188169319,2.5,-3
0522-3,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.5,0.5,0.4838742895222029,0.881915441631549,2.5,-3
0523-2,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.5,0.0,0.2754612028180044,0.3268820252123272,2.5,-3
0523-2,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,0.5,0.5,0.3503875009326326,0.8240994005175057,2.5,-3
0523-4,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,2.5,0.0,0.35846919510235,0.4961751716295153,2.5,-3
0523-4,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,0.5,0.5,0.5136869257723687,0.6155347225286611,2.5,-3
0524-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.0,0.0,0.3793091993460773,0.3669994693456989,2.5,-3
0524-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.0,0.0,0.3681055833896128,0.6808706592986526,2.5,-3
0525-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,4.0,0.0,0.3319830106179935,0.3689221787224369,2.5,-3
0525-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.5,1.5,0.3977775776381529,0.7944210422789858,2.5,-3
0526-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.5,0.0,0.2830501984566546,0.4209175705964675,2.5,-3
0526-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,0.5,0.5,0.3628099820081698,0.7986574392019767,2.5,-3
0526-3,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.0,0.0,0.2641203951836328,0.2633868393741901,2.5,-3
0526-3,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.0,0.0,0.3207722341487309,0.6914584589416513,2.5,-3
0527-2,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.0,0.0,0.3263020490758851,0.4282023886931029,2.5,-3
0527-2,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,0.5,0.5,0.3431706114542441,0.74033110819844,2.5,-3
0528-2,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.0,0.0,0.375394581331559,0.4113776873159591,2.5,-3
0528-2,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,0.5,0.5,0.4259082586774068,0.7744281934606407,2.5,-3
0528-3,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,2.0,0.0,0.1205926067598252,0.341193190679243,2.5,-3
0528-3,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.5,1.5,0.3558516672601371,0.870945659953968,2.5,-3
0612-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,2.5,0.0,0.1531161540936723,0.3634890196675661,2.5,-3
0612-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.0,0.0,0.4225997679741868,0.7463930241895349,2.5,-3
0613-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.0,0.0,0.1999838820585197,0.3457998436839544,2.5,-3
0613-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,2.0,0.0,0.3373393763102535,0.7697813019420089,2.5,-3
0615-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.5,0.0,0.4411282172082011,0.450879179571905,2.5,-3
0615-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.0,0.0,0.4052205496578314,0.692656961851399,2.5,-3
0616-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.5,0.0,0.1827157463997953,0.3453940182821111,2.5,-3
0616-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,3.0,2.0,0.4435463573422782,0.7591995778826767,2.5,-3
0619-1,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,1.5,0.0,0.2847857072643484,0.4028401966377097,2.5,-3
0619-1,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.0,0.0,0.2362342590530284,0.6909355956017257,2.5,-3
0707-2,3,3_04,9.0,4,3_05,3_04-05,r0,b,p0/r0,5.5,2.0,0.0,0.2335785479723342,0.4294539155435763,2.5,-3
0707-2,3,3_04,9.0,4,3_05,3_04-05,r,b,p/r,5.5,1.0,0.0,0.3441443440364976,0.8205746250801993,2.5,-3
0522-2,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,1.0,0.0,0.3216055416278975,0.5179247884156409,-3.5,-3
0522-2,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,1.0,0.0,0.446539986382168,0.686474861511857,-3.5,-3
0523-1,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,1.0,0.0,0.115134150355108,0.3563925318986218,-3.5,-3
0523-1,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,2.0,0.0,0.3699976543280996,0.7922680527413584,-3.5,-3
0523-3,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,2.0,0.0,0.1707444138540991,0.3894876279179615,-3.5,-3
0523-3,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,3.5,0.0,0.4116734544928304,0.8140021404653879,-3.5,-3
0523-5,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,4.0,0.0,0.2779985092239332,0.5250344420759789,-3.5,-3
0523-5,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,1.0,0.0,0.4158943610080753,0.7487843141098512,-3.5,-3
0524-2,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,4.0,0.0,0.3289692736746783,0.6168556025282476,-3.5,-3
0524-2,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,4.0,0.0,0.4361502087679927,0.7954668976566642,-3.5,-3
0525-2,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,1.0,0.0,0.3917154263305505,0.4166292344729974,-3.5,-3
0525-2,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,1.0,0.0,0.4151572604690639,0.5957760878550067,-3.5,-3
0526-2,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,1.0,0.0,0.2654863369566314,0.5973917779392213,-3.5,-3
0526-2,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,1.0,0.0,0.3978229904792056,0.7350214136458336,-3.5,-3
0527-1,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,1.0,0.0,0.4520503559125128,0.5904007053029826,-3.5,-3
0527-1,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,0.5,0.5,0.4456677050260565,0.6695949549591836,-3.5,-3
0528-1,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,2.0,0.0,0.1875326602154825,0.4910639804848234,-3.5,-3
0528-1,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,2.0,0.0,0.3903654690687702,0.822903120856387,-3.5,-3
0608-1,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,3.0,0.0,0.3737869347487075,0.6263322035640574,-3.5,-3
0608-1,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,1.0,0.0,0.3965104019344565,0.5920533304699869,-3.5,-3
0608-2,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,2.0,0.0,0.1636961285193046,0.3713369588014524,-3.5,-3
0608-2,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,3.0,0.0,0.4167365042269808,0.7445129062221865,-3.5,-3
0611-1,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,4.0,0.0,0.3526206419360911,0.4221996525940834,-3.5,-3
0611-1,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,4.0,0.0,0.3702414592215352,0.6028320572291911,-3.5,-3
0612-2,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,2.0,0.0,0.4188160569905064,0.626224022240713,-3.5,-3
0612-2,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,2.5,0.0,0.3304149201349466,0.7775712854156633,-3.5,-3
0614-1,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,3.0,0.0,0.2809249694495732,0.5813920324299077,-3.5,-3
0614-1,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,3.0,0.0,0.4225613061587708,0.7133354656180163,-3.5,-3
0615-2,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,2.0,0.0,0.4429559454107842,0.6197482473062241,-3.5,-3
0615-2,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,3.0,0.0,0.4913109321505854,0.7152541333048558,-3.5,-3
0615-3,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,2.0,0.0,0.299084220542068,0.596333943932314,-3.5,-3
0615-3,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,2.0,0.0,0.4066401179082473,0.7435985868236473,-3.5,-3
0619-2,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,2.0,0.0,0.2721116579537776,0.4580054616390395,-3.5,-3
0619-2,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,3.0,0.0,0.4288226721923823,0.6831184709470391,-3.5,-3
0629-1,3,3_04,3.0,4,3_03,3_03-04,p0,f,p0/r0,5.5,1.0,0.0,0.2302012493582503,0.4343555621379337,-3.5,-3
0629-1,3,3_04,3.0,4,3_03,3_03-04,p,f,p/r,5.5,1.0,0.0,0.2929938617759228,0.5649487381101155,-3.5,-3
0522-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,2.0,0.0,0.6510852456344601,0.4479947371327763,1.5,-2
0522-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.5,0.0,0.8575658748539992,0.798798137948529,1.5,-2
0522-3,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,1.5,0.0,0.4523498780650272,0.466831589988931,1.5,-2
0522-3,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.5,1.5,0.68983568230264,0.6085358349011667,1.5,-2
0523-2,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,1.5,0.0,0.3591121566331146,0.2566459608175132,1.5,-2
0523-2,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.5,0.0,0.9358548305113172,0.8088651948155516,1.5,-2
0523-4,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,2.0,0.0,0.6175183061094716,0.3345072281791317,1.5,-2
0523-4,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.5,1.5,0.8910925773818887,0.7734780495411671,1.5,-2
0524-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,1.0,0.0,0.2196787395966275,0.1159440972731691,1.5,-2
0524-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.0,0.0,0.7306190004412758,0.7484154769134101,1.5,-2
0525-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,2.5,0.0,0.449188999855614,0.461950892936715,1.5,-2
0525-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,3.5,0.0,1.17937060269485,0.7162177439297381,1.5,-2
0526-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,2.5,0.0,0.5108956031156103,0.3098891006004398,1.5,-2
0526-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,2.5,0.0,0.9124324955812004,0.8036199957556628,1.5,-2
0526-3,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,1.0,0.0,0.0346932694693896,0.2388957505162501,1.5,-2
0526-3,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.5,0.0,1.0287946067637472,0.7818345409652254,1.5,-2
0527-2,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,2.0,0.0,0.3916740286880967,0.3490412649606607,1.5,-2
0527-2,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.0,0.0,0.6050473557602595,0.5604473607960364,1.5,-2
0528-2,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,1.0,0.0,0.6968325063412574,0.4987818636969549,1.5,-2
0528-2,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.0,0.0,0.6457278788934968,0.7778756610353046,1.5,-2
0528-3,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,2.5,0.0,0.4702001509636527,0.4651368487095932,1.5,-2
0528-3,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.0,0.0,0.6541065258903723,0.764367071757195,1.5,-2
0612-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,2.5,0.5,0.5466831241339423,0.4457686794337311,1.5,-2
0612-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,0.5,0.5,0.4689671323460465,0.3994712205745213,1.5,-2
0613-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,1.0,0.0,0.0368798072901615,0.1308439145988056,1.5,-2
0613-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,1.5,1.5,0.8043738174538501,0.7678254332423773,1.5,-2
0615-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,1.0,0.0,0.0803640170013463,0.3075071812263726,1.5,-2
0615-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,3.0,0.0,1.0905382047275969,0.7926981965731932,1.5,-2
0616-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,5.5,0.0,0.4617165282982753,0.4287567388460782,1.5,-2
0616-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,2.5,0.0,0.9924322202146436,0.7626864301205287,1.5,-2
0619-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,4.0,0.0,0.6047340227351732,0.500255330459117,1.5,-2
0619-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,4.0,0.0,0.6073049588134308,0.4971668105219898,1.5,-2
0706-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,3.0,0.0,0.3048571382105804,0.3408916306057007,1.5,-2
0706-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,4.0,0.0,0.465196499106681,0.4226572331579925,1.5,-2
0707-1,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,2.5,0.0,0.6222996706985026,0.4164434023916809,1.5,-2
0707-1,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,3.0,1.5,0.9254515668967772,0.7153508851680981,1.5,-2
0707-2,3,3_05,8.0,5,3_06,3_05-06,r0,b,p0/r0,2.5,1.0,0.0,0.1846088634097816,0.2366660000518912,1.5,-2
0707-2,3,3_05,8.0,5,3_06,3_05-06,r,b,p/r,2.5,2.0,0.0,0.8672718712906563,0.8149646924096915,1.5,-2
0522-2,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,2.0,0.0,0.6861733271000107,0.5350788337763677,-2.5,-2
0522-2,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,0.5,0.5,0.5720258582394263,0.4752533334882147,-2.5,-2
0523-1,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,0.5,0.5,0.7028794387946832,0.395998985386042,-2.5,-2
0523-1,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,0.5,0.5,0.7028794387946832,0.5895645198872635,-2.5,-2
0523-3,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,3.0,0.0,0.5755280234961122,0.5190686072657275,-2.5,-2
0523-3,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,3.5,0.5,0.8590830329470913,0.6905592556937996,-2.5,-2
0523-5,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,2.0,0.0,0.442575721891152,0.3205121648880203,-2.5,-2
0523-5,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,0.5,0.5,0.7773570816988713,0.6421140199091206,-2.5,-2
0524-2,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,4.0,0.0,0.7469453812064399,0.5556785147287614,-2.5,-2
0524-2,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,1.5,1.5,0.969158963261266,0.7409584655251569,-2.5,-2
0525-2,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,2.0,0.0,0.7179503180305039,0.5355723928451637,-2.5,-2
0525-2,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,2.5,0.5,0.7878030464696966,0.6747113599123142,-2.5,-2
0526-2,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,1.0,0.0,0.2388899345192592,0.3236364226602988,-2.5,-2
0526-2,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,1.0,0.0,0.9523971383368912,0.652286401048023,-2.5,-2
0527-1,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,1.0,0.0,0.6147554538791978,0.5043936168285974,-2.5,-2
0527-1,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,1.0,0.0,0.6174061320492081,0.5669100140318818,-2.5,-2
0528-1,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,2.0,0.0,0.3955692496432133,0.3902596621821224,-2.5,-2
0528-1,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,2.5,0.5,0.9261143060036184,0.7332981107076103,-2.5,-2
0608-1,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,1.0,0.0,0.1033977775609844,0.1355816503204417,-2.5,-2
0608-1,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,1.5,0.5,1.0387036606620057,0.8228048275989542,-2.5,-2
0608-2,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,1.0,0.0,0.440261763407711,0.3998675718899934,-2.5,-2
0608-2,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,1.5,0.5,0.7341094594686984,0.6575190768704348,-2.5,-2
0611-1,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,3.0,0.0,0.523981314153163,0.4777531764189197,-2.5,-2
0611-1,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,3.5,0.5,0.958225402488718,0.7242717707237734,-2.5,-2
0612-2,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,4.0,0.0,0.9556205306843204,0.624922128921018,-2.5,-2
0612-2,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,4.5,0.5,0.9649629411563908,0.7780648667790057,-2.5,-2
0614-1,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,1.5,0.5,0.8707929856343647,0.3811234506350788,-2.5,-2
0614-1,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,1.5,0.5,0.8707929856343647,0.6439655266851796,-2.5,-2
0615-2,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,1.5,0.5,0.6853945477366709,0.4226496501486796,-2.5,-2
0615-2,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,1.5,0.5,0.6853944554632645,0.609374957227608,-2.5,-2
0615-3,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,3.0,0.0,0.2874642286905385,0.2527220363946268,-2.5,-2
0615-3,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,1.5,0.5,0.9288199255018644,0.784928344947233,-2.5,-2
0619-2,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,5.5,0.0,0.4750441094055078,0.2191314449570649,-2.5,-2
0619-2,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,2.0,0.0,0.7127780330126097,0.5914984981163466,-2.5,-2
0629-1,3,3_05,4.0,5,3_04,3_04-05,p0,f,p0/r0,2.5,0.5,0.5,0.5576108594207678,0.3199099070243558,-2.5,-2
0629-1,3,3_05,4.0,5,3_04,3_04-05,p,f,p/r,2.5,0.5,0.5,0.5576108594207678,0.5324531794151558,-2.5,-2
0522-1,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,1.5,0.0,0.158172397404193,0.5166251837924208,0.5,-1
0522-1,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,2.5,0.5,0.4831934928993681,0.6598275554621411,0.5,-1
0522-3,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,3.5,0.0,0.3838536297245545,0.5591509399400392,0.5,-1
0522-3,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,5.5,1.5,0.6579872447798332,0.904970685016894,0.5,-1
0523-2,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,2.5,0.0,0.1617583413396215,0.4472503768338297,0.5,-1
0523-2,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,3.5,1.5,0.4716837810915579,0.6831137692211712,0.5,-1
0523-4,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,1.5,0.0,0.2874220984462729,0.5870598662234844,0.5,-1
0523-4,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,5.5,1.5,0.6172358485401622,0.853219228530373,0.5,-1
0524-1,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,1.5,0.0,0.1966881891719303,0.5087720233515397,0.5,-1
0524-1,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,4.0,0.0,0.4942737289407374,0.8514599100030509,0.5,-1
0525-1,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,3.0,0.0,0.3794928525219417,0.4672845964685696,0.5,-1
0525-1,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,10.0,0.0,0.6375446118566074,0.6895909570223805,0.5,-1
0526-1,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,1.5,0.0,0.1187057452891628,0.4767005133061308,0.5,-1
0526-1,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,1.5,0.5,0.5070235811185153,0.7617873773471571,0.5,-1
0526-3,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,1.5,0.0,0.2507367269209615,0.5549158412076447,0.5,-1
0526-3,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,2.0,1.0,0.6362491039880334,0.8984232486981834,0.5,-1
0527-2,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,2.0,0.0,0.2009625206113012,0.3668098110219009,0.5,-1
0527-2,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,6.0,0.0,0.5115466723419939,0.7680780615462662,0.5,-1
0528-2,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,2.0,0.0,0.320829348651497,0.4599770132193558,0.5,-1
0528-2,3,3_06,7.0,6,3_07,3_06-07,r,b,p/r,12.0,1.5,0.5,0.5185354110786986,0.8105187332036524,0.5,-1
0528-3,3,3_06,7.0,6,3_07,3_06-07,r0,b,p0/r0,12.0,1.5,0.0,0.1602512658627495,0.4603436584061456,0.5,-1
